No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
312,2010,1,13,23,4,NA,NA,NA,-10,58.41,1033.9,-3,cv,0,0,0
313,2010,1,14,0,4,NA,NA,NA,-13,42.63,1032.9,-2,cv,2,0,0
314,2010,1,14,1,4,NA,NA,NA,-13,42.63,1032.9,-2,NE,1,0,0
315,2010,1,14,2,4,NA,NA,NA,-10,58.41,1031.8,-3,SW,1,0,0
316,2010,1,14,3,4,NA,NA,NA,-9,68.11,1031.8,-4,SW,2,0,0
317,2010,1,14,4,4,NA,NA,NA,-9,68.11,1031.2,-4,SE,1,0,0
318,2010,1,14,5,4,NA,NA,NA,-9,68.11,1031.8,-4,SE,2,0,0
319,2010,1,14,6,4,NA,NA,NA,-9,68.11,1031.8,-4,SE,3,0,0
320,2010,1,14,7,4,NA,NA,NA,-10,62.95,1031.2,-4,cv,0,0,0
321,2010,1,14,8,4,NA,NA,NA,-10,54.23,1031.8,-2,SE,2,0,0
322,2010,1,14,9,4,NA,NA,NA,-10,46.84,1031.2,0,SE,6,0,0
323,2010,1,14,10,4,NA,NA,NA,-8,47.44,1031.2,2,SE,10,0,0
324,2010,1,14,11,4,NA,NA,NA,-6,48.04,1030.1,4,SE,14,0,0
325,2010,1,14,12,4,NA,NA,NA,-5,48.34,1029.1,5,SW,5,0,0
326,2010,1,14,13,4,NA,NA,NA,-5,45.1,1027.1,6,SW,10,0,0
327,2010,1,14,14,4,NA,NA,NA,-7,36.13,1027.1,7,SE,4,0,0
328,2010,1,14,15,4,NA,NA,NA,-6,36.44,1026.1,8,SE,8,0,0
329,2010,1,14,16,4,NA,NA,NA,-4,42.4,1026.1,8,SE,13,0,0
330,2010,1,14,17,4,NA,NA,NA,-3,48.93,1026.1,7,SE,17,0,0
331,2010,1,14,18,4,NA,NA,NA,-3,52.41,1026.1,6,SE,20,0,0
332,2010,1,14,19,4,NA,NA,NA,-2,60.51,1026.1,5,SE,24,0,0
333,2010,1,14,20,4,NA,NA,NA,-1,65.13,1027.1,5,SE,27,0,0
334,2010,1,14,21,4,NA,NA,NA,-1,65.13,1027.1,5,SE,30,0,0
335,2010,1,14,22,4,NA,NA,NA,0,70.06,1027.1,5,SE,33,0,0
336,2010,1,14,23,4,NA,NA,NA,1,75.32,1028.1,5,SE,35,0,0
337,2010,1,15,0,4,NA,NA,NA,0,75.14,1027.1,4,cv,1,0,0
338,2010,1,15,1,4,NA,NA,NA,-1,80.49,1028.1,2,NE,2,0,0
339,2010,1,15,2,4,NA,NA,NA,-1,86.47,1028.1,1,NE,3,0,0
340,2010,1,15,3,4,NA,NA,NA,-1,86.47,1028.1,1,cv,0,0,0
341,2010,1,15,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
342,2010,1,15,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
343,2010,1,15,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
344,2010,1,15,7,4,NA,NA,NA,-1,86.47,1031.2,1,NW,2,0,0
345,2010,1,15,8,4,NA,NA,NA,0,86.58,1031.2,2,NE,2,0,0
346,2010,1,15,9,4,NA,NA,NA,0,80.63,1031.8,3,NE,5,0,0
347,2010,1,15,10,4,NA,NA,NA,-3,52.41,1031.8,6,NE,9,0,0
348,2010,1,15,11,4,NA,NA,NA,-4,45.4,1031.8,7,NE,12,0,0
349,2010,1,15,12,4,NA,NA,NA,-4,39.63,1031.8,9,NE,18,0,0
350,2010,1,15,13,4,NA,NA,NA,-3,42.71,1031.2,9,NE,24,0,0
351,2010,1,15,14,4,NA,NA,NA,-2,46,1031.2,9,NE,29,0,0
352,2010,1,15,15,4,NA,NA,NA,-4,39.63,1031.2,9,NE,34,0,0
353,2010,1,15,16,4,NA,NA,NA,-4,42.4,1031.8,8,NE,40,0,0
354,2010,1,15,17,4,NA,NA,NA,-2,56.45,1031.8,6,NE,46,0,0
355,2010,1,15,18,4,NA,NA,NA,-1,65.13,1032.9,5,NE,52,0,0
356,2010,1,15,19,4,NA,NA,NA,-1,65.13,1033.9,5,NE,59,0,0
357,2010,1,15,20,4,NA,NA,NA,-1,69.85,1033.9,4,NE,64,0,0
358,2010,1,15,21,4,NA,NA,NA,-1,69.85,1033.9,4,NE,69,0,0
359,2010,1,15,22,4,NA,NA,NA,0,75.14,1034.9,4,NE,74,0,0
360,2010,1,15,23,4,NA,NA,NA,0,75.14,1034.9,4,NE,78,0,0
361,2010,1,16,0,4,NA,NA,NA,-1,74.96,1034.9,3,NE,82,0,0
362,2010,1,16,1,4,NA,NA,NA,-1,74.96,1033.9,3,NE,85,0,0
363,2010,1,16,2,4,NA,NA,NA,-1,74.96,1033.9,3,NW,2,0,0
364,2010,1,16,3,4,NA,NA,NA,0,80.63,1033.9,3,NW,5,0,0
365,2010,1,16,4,4,NA,NA,NA,0,80.63,1033.9,3,NW,7,0,0
366,2010,1,16,5,4,NA,NA,NA,0,80.63,1033.9,3,NE,3,0,0
367,2010,1,16,6,4,NA,NA,NA,0,80.63,1033.9,3,NW,2,0,0
368,2010,1,16,7,4,NA,NA,NA,0,80.63,1033.9,3,NW,4,0,0
369,2010,1,16,8,4,NA,NA,NA,0,80.63,1034.9,3,NW,6,0,0
370,2010,1,16,9,4,NA,NA,NA,0,80.63,1034.9,3,NE,4,0,0
371,2010,1,16,10,4,NA,NA,NA,0,75.14,1034.9,4,NE,7,0,0
372,2010,1,16,11,4,NA,NA,NA,1,75.32,1034.9,5,NE,10,0,0
373,2010,1,16,12,4,NA,NA,NA,1,65.59,1032.9,7,NE,13,0,0
374,2010,1,16,13,4,NA,NA,NA,0,56.99,1031.8,8,cv,2,0,0
375,2010,1,16,14,4,NA,NA,NA,1,61.26,1031.8,8,cv,3,0,0
376,2010,1,16,15,4,NA,NA,NA,0,53.26,1031.8,9,cv,5,0,0
377,2010,1,16,16,4,NA,NA,NA,1,57.25,1031.8,9,NW,2,0,0
378,2010,1,16,17,4,NA,NA,NA,1,61.26,1031.8,8,NE,3,0,0
379,2010,1,16,18,4,NA,NA,NA,1,65.59,1032.9,7,NE,7,0,0
380,2010,1,16,19,4,NA,NA,NA,1,65.59,1032.9,7,NE,10,0,0
381,2010,1,16,20,4,NA,NA,NA,1,65.59,1033.9,7,SE,2,0,0
382,2010,1,16,21,4,NA,NA,NA,0,65.36,1033.9,6,NE,2,0,0
383,2010,1,16,22,4,NA,NA,NA,0,70.06,1033.9,5,SE,2,0,0
384,2010,1,16,23,4,NA,NA,NA,0,70.06,1033.9,5,SE,4,0,0
385,2010,1,17,0,4,NA,NA,NA,0,70.06,1033.9,5,cv,2,0,0
386,2010,1,17,1,4,NA,NA,NA,0,70.06,1032.9,5,NE,2,0,0
387,2010,1,17,2,4,NA,NA,NA,0,75.14,1032.9,4,NE,3,0,0
388,2010,1,17,3,4,NA,NA,NA,0,80.63,1032.9,3,cv,0,0,0
389,2010,1,17,4,4,NA,NA,NA,0,80.63,1032.9,3,cv,0,0,0
390,2010,1,17,5,4,NA,NA,NA,1,86.68,1032.9,3,NE,2,0,0
391,2010,1,17,6,4,NA,NA,NA,0,80.63,1032.9,3,NE,3,0,0
392,2010,1,17,7,4,NA,NA,NA,0,75.14,1032.9,4,NE,5,0,0
393,2010,1,17,8,4,NA,NA,NA,1,75.32,1032.9,5,NE,7,0,0
394,2010,1,17,9,4,NA,NA,NA,1,65.59,1033.9,7,NE,11,0,0
395,2010,1,17,10,4,NA,NA,NA,2,65.82,1032.9,8,SE,4,0,0
396,2010,1,17,11,4,NA,NA,NA,2,61.51,1032.9,9,NE,4,0,0
397,2010,1,17,12,4,NA,NA,NA,2,57.51,1031.8,10,SE,3,0,0
398,2010,1,17,13,4,NA,NA,NA,3,57.77,1031.2,11,NE,3,0,0
399,2010,1,17,14,4,NA,NA,NA,3,57.77,1030.1,11,SE,3,0,0
400,2010,1,17,15,4,NA,NA,NA,3,57.77,1030.1,11,SE,7,0,0
401,2010,1,17,16,4,NA,NA,NA,3,57.77,1030.1,11,SE,11,0,0
402,2010,1,17,17,4,NA,NA,NA,2,57.51,1030.1,10,SE,15,0,0
403,2010,1,17,18,4,NA,NA,NA,2,65.82,1030.1,8,SE,19,0,0
404,2010,1,17,19,4,NA,NA,NA,2,70.47,1030.1,7,SE,23,0,0
405,2010,1,17,20,4,NA,NA,NA,2,70.47,1030.1,7,SE,26,0,0
406,2010,1,17,21,4,NA,NA,NA,2,70.47,1030.1,7,SE,29,0,0
407,2010,1,17,22,4,NA,NA,NA,2,70.47,1030.1,7,SE,33,0,0
408,2010,1,17,23,4,NA,NA,NA,2,70.47,1030.1,7,SE,36,0,0
409,2010,1,18,0,4,NA,NA,NA,3,75.67,1029.1,7,SE,39,0,0
410,2010,1,18,1,4,NA,NA,NA,3,75.67,1029.1,7,SE,42,0,0
411,2010,1,18,2,4,NA,NA,NA,3,81.06,1029.1,6,SE,44,0,0
412,2010,1,18,3,4,NA,NA,NA,3,81.06,1029.1,6,SE,46,0,0
413,2010,1,18,4,4,NA,NA,NA,3,81.06,1029.1,6,SE,48,0,0
414,2010,1,18,5,4,NA,NA,NA,3,81.06,1029.1,6,SE,50,0,0
415,2010,1,18,6,4,NA,NA,NA,3,81.06,1029.1,6,SE,52,0,0
416,2010,1,18,7,4,NA,NA,NA,4,86.99,1028.1,6,SE,55,0,0
417,2010,1,18,8,4,NA,NA,NA,4,81.2,1029.1,7,SE,58,0,0
418,2010,1,18,9,4,NA,NA,NA,5,76.01,1029.1,9,SE,62,0,0
419,2010,1,18,10,4,NA,NA,NA,5,71.07,1030.1,10,SE,66,0,0
420,2010,1,18,11,4,NA,NA,NA,6,66.71,1029.1,12,SE,69,0,0
421,2010,1,18,12,4,NA,NA,NA,6,62.48,1028.1,13,SE,72,0,0
422,2010,1,18,13,4,NA,NA,NA,6,58.54,1027.1,14,SE,75,0,0
423,2010,1,18,14,4,NA,NA,NA,6,54.88,1026.1,15,SE,78,0,0
424,2010,1,18,15,4,NA,NA,NA,7,58.79,1026.1,15,SE,82,0,0
425,2010,1,18,16,4,NA,NA,NA,6,58.54,1026.1,14,SE,87,0,0
426,2010,1,18,17,4,NA,NA,NA,6,62.48,1026.1,13,SE,91,0,0
427,2010,1,18,18,4,NA,NA,NA,6,66.71,1026.1,12,SE,95,0,0
428,2010,1,18,19,4,NA,NA,NA,6,71.27,1027.1,11,SE,99,0,0
429,2010,1,18,20,4,NA,NA,NA,7,76.35,1027.1,11,SE,103,0,0
430,2010,1,18,21,4,NA,NA,NA,7,76.35,1027.1,11,SE,107,0,0
431,2010,1,18,22,4,NA,NA,NA,8,87.38,1027.1,10,SE,111,0,0
432,2010,1,18,23,4,NA,NA,NA,8,87.38,1026.1,10,SE,115,0,0
433,2010,1,19,0,4,NA,NA,NA,8,87.38,1026.1,10,SE,119,0,0
434,2010,1,19,1,4,NA,NA,NA,8,87.38,1026.1,10,SE,123,0,0
435,2010,1,19,2,4,NA,NA,NA,8,87.38,1025.1,10,SE,126,0,0
436,2010,1,19,3,4,NA,NA,NA,9,93.5,1025.1,10,SE,130,0,0
437,2010,1,19,4,4,NA,NA,NA,9,87.47,1024,11,SE,135,0,0
438,2010,1,19,5,4,NA,NA,NA,11,93.6,1024,12,SE,140,0,0
439,2010,1,19,6,4,NA,NA,NA,10,87.57,1024,12,SE,144,0,0
440,2010,1,19,7,4,NA,NA,NA,11,93.6,1025.1,12,SE,146,0,0
441,2010,1,19,8,4,NA,NA,NA,12,87.75,1025.1,14,SE,151,0,0
442,2010,1,19,9,4,NA,NA,NA,12,82.27,1026.1,15,SE,156,0,0
443,2010,1,19,10,4,NA,NA,NA,12,82.27,1025.1,15,SE,160,0,0
444,2010,1,19,11,4,NA,NA,NA,13,77.32,1025.1,17,SE,165,0,0
445,2010,1,19,12,4,NA,NA,NA,12,67.99,1023,18,SE,172,0,0
446,2010,1,19,13,4,NA,NA,NA,12,63.87,1022,19,SE,178,0,0
447,2010,1,19,14,4,NA,NA,NA,12,67.99,1021,18,SE,185,0,0
448,2010,1,19,15,4,NA,NA,NA,11,67.78,1021,17,SE,191,0,0
449,2010,1,19,16,4,NA,NA,NA,12,72.42,1021,17,SE,199,0,0
450,2010,1,19,17,4,NA,NA,NA,12,77.17,1021,16,SE,206,0,0
451,2010,1,19,18,4,NA,NA,NA,12,77.17,1021,16,SE,212,0,0
452,2010,1,19,19,4,NA,NA,NA,13,82.4,1020,16,SE,217,0,0
453,2010,1,19,20,4,NA,NA,NA,13,87.84,1020,15,SE,221,0,0
454,2010,1,19,21,4,NA,NA,NA,13,87.84,1020,15,SE,226,0,0
455,2010,1,19,22,4,NA,NA,NA,13,87.84,1020,15,SE,231,0,0
456,2010,1,19,23,4,NA,NA,NA,13,87.84,1019,15,SE,235,0,0
457,2010,1,20,0,4,NA,NA,NA,13,87.84,1019,15,SE,239,0,0
458,2010,1,20,1,4,NA,NA,NA,13,87.84,1019,15,SE,243,0,0
459,2010,1,20,2,4,NA,NA,NA,13,87.84,1019,15,SE,247,0,0
460,2010,1,20,3,4,NA,NA,NA,13,87.84,1018,15,SE,250,0,0
461,2010,1,20,4,4,NA,NA,NA,13,93.7,1018,14,SW,3,0,0
462,2010,1,20,5,4,NA,NA,NA,12,87.75,1019,14,SW,5,0,0
463,2010,1,20,6,4,NA,NA,NA,12,93.65,1019,13,SW,7,0,0
464,2010,1,20,7,4,NA,NA,NA,13,93.7,1019,14,SW,10,0,0
465,2010,1,20,8,4,NA,NA,NA,12,87.75,1019,14,SW,11,0,0
466,2010,1,20,9,4,NA,NA,NA,13,93.7,1019,14,SW,14,0,0
467,2010,1,20,10,4,NA,NA,NA,13,87.84,1019,15,SW,16,0,0
468,2010,1,20,11,4,NA,NA,NA,13,82.4,1019,16,SW,18,0,0
469,2010,1,20,12,4,NA,NA,NA,13,77.32,1018,17,SW,20,0,0
470,2010,1,20,13,4,NA,NA,NA,14,72.78,1016.9,19,SW,21,0,0
471,2010,1,20,14,4,NA,NA,NA,13,60.27,1015.9,21,NW,1,0,0
472,2010,1,20,15,4,NA,NA,NA,14,68.4,1015.9,20,NW,3,0,0
473,2010,1,20,16,4,NA,NA,NA,13,68.2,1015.9,19,NW,5,0,0
474,2010,1,20,17,4,NA,NA,NA,13,72.6,1016.9,18,NW,7,0,0
475,2010,1,20,18,4,NA,NA,NA,12,67.99,1018,18,NW,10,0,0
476,2010,1,20,19,4,NA,NA,NA,12,72.42,1019,17,NW,14,0,0
477,2010,1,20,20,4,NA,NA,NA,11,72.23,1020,16,NW,19,0,0
478,2010,1,20,21,4,NA,NA,NA,11,77.01,1021,15,NW,25,0,0
479,2010,1,20,22,4,NA,NA,NA,11,87.66,1021,13,NW,29,0,0
480,2010,1,20,23,4,NA,NA,NA,7,87.28,1023,9,NE,9,0,0
481,2010,1,21,0,4,NA,NA,NA,5,87.09,1023,7,NE,18,0,0
482,2010,1,21,1,4,NA,NA,NA,4,86.99,1025.1,6,NE,27,0.1,0.1
483,2010,1,21,2,4,NA,NA,NA,4,86.99,1026.1,6,NE,36,0.2,0.3
484,2010,1,21,3,4,NA,NA,NA,4,93.24,1026.1,5,NE,46,0.3,0.6
485,2010,1,21,4,4,NA,NA,NA,3,86.89,1026.1,5,NE,54,0,0
486,2010,1,21,5,4,NA,NA,NA,2,86.79,1027.1,4,NE,63,0.1,0.1
487,2010,1,21,6,4,NA,NA,NA,2,86.79,1028.1,4,NE,72,0,0
488,2010,1,21,7,4,NA,NA,NA,1,86.68,1028.1,3,NE,79,0,0
489,2010,1,21,8,4,NA,NA,NA,1,86.68,1029.1,3,NE,86,0,0
490,2010,1,21,9,4,NA,NA,NA,1,86.68,1030.1,3,NE,93,0.1,0.1
491,2010,1,21,10,4,NA,NA,NA,0,80.63,1030.1,3,NE,101,0,0
492,2010,1,21,11,4,NA,NA,NA,-1,74.96,1030.1,3,NE,110,0,0
493,2010,1,21,12,4,NA,NA,NA,-1,69.85,1030.1,4,NE,119,0,0
494,2010,1,21,13,4,NA,NA,NA,-2,64.9,1030.1,4,NE,128,0,0
495,2010,1,21,14,4,NA,NA,NA,-2,69.64,1030.1,3,NE,136,0,0
496,2010,1,21,15,4,NA,NA,NA,-2,69.64,1030.1,3,NE,144,0,0
497,2010,1,21,16,4,NA,NA,NA,-3,64.66,1031.2,3,NE,152,0,0
498,2010,1,21,17,4,NA,NA,NA,-4,60,1031.2,3,NE,159,0,0
499,2010,1,21,18,4,NA,NA,NA,-3,64.66,1031.2,3,NE,166,0,0
500,2010,1,21,19,4,NA,NA,NA,-3,64.66,1031.8,3,NE,174,0,0
501,2010,1,21,20,4,NA,NA,NA,-3,69.43,1031.8,2,NE,180,0,0
502,2010,1,21,21,4,NA,NA,NA,-3,69.43,1032.9,2,NE,187,0,0
503,2010,1,21,22,4,NA,NA,NA,-3,69.43,1032.9,2,NE,192,0,0
504,2010,1,21,23,4,NA,NA,NA,-3,69.43,1032.9,2,NE,196,0,0
505,2010,1,22,0,4,NA,NA,NA,-3,69.43,1032.9,2,NE,201,0,0
506,2010,1,22,1,4,NA,NA,NA,-3,69.43,1032.9,2,NE,206,0,0
507,2010,1,22,2,4,NA,NA,NA,-3,74.59,1032.9,1,NW,5,0,0
508,2010,1,22,3,4,NA,NA,NA,-4,69.21,1032.9,1,NW,9,0,0
509,2010,1,22,4,4,NA,NA,NA,-4,74.41,1032.9,0,NW,14,0,0
510,2010,1,22,5,4,NA,NA,NA,-4,74.41,1032.9,0,NW,19,0,0
511,2010,1,22,6,4,NA,NA,NA,-5,69,1033.9,0,NW,24,0,0
512,2010,1,22,7,4,NA,NA,NA,-4,74.41,1034.9,0,NW,29,0,0
513,2010,1,22,8,4,NA,NA,NA,-5,69,1034.9,0,NW,34,0,0
514,2010,1,22,9,4,NA,NA,NA,-5,64.18,1034.9,1,NW,38,0,0
515,2010,1,22,10,4,NA,NA,NA,-5,64.18,1034.9,1,NW,42,0,0
516,2010,1,22,11,4,NA,NA,NA,-5,59.74,1034.9,2,NW,46,0,0
517,2010,1,22,12,4,NA,NA,NA,-6,55.36,1032.9,2,NW,51,0,0
518,2010,1,22,13,4,NA,NA,NA,-6,51.56,1032.9,3,NW,56,0,0
519,2010,1,22,14,4,NA,NA,NA,-6,51.56,1031.8,3,NE,6,0,0
520,2010,1,22,15,4,NA,NA,NA,-5,51.84,1032.9,4,NE,10,0,0
521,2010,1,22,16,4,NA,NA,NA,-5,51.84,1031.8,4,NE,14,0,0
522,2010,1,22,17,4,NA,NA,NA,-6,51.56,1032.9,3,NE,18,0,0
523,2010,1,22,18,4,NA,NA,NA,-6,51.56,1033.9,3,NE,21,0,0
524,2010,1,22,19,4,NA,NA,NA,-5,55.63,1033.9,3,NW,3,0,0
525,2010,1,22,20,4,NA,NA,NA,-6,51.56,1033.9,3,NW,6,0,0
526,2010,1,22,21,4,NA,NA,NA,-5,55.63,1033.9,3,NW,8,0,0
527,2010,1,22,22,4,NA,NA,NA,-5,55.63,1033.9,3,NW,10,0,0
528,2010,1,22,23,4,NA,NA,NA,-5,59.74,1033.9,2,NW,11,0,0
529,2010,1,23,0,4,NA,NA,NA,-5,59.74,1032.9,2,NW,13,0,0
530,2010,1,23,1,4,NA,NA,NA,-6,55.36,1033.9,2,NW,15,0,0
531,2010,1,23,2,4,NA,NA,NA,-6,55.36,1033.9,2,NW,18,0,0
532,2010,1,23,3,4,NA,NA,NA,-6,55.36,1032.9,2,NW,21,0,0
533,2010,1,23,4,4,NA,NA,NA,-6,55.36,1032.9,2,NW,24,0,0
534,2010,1,23,5,4,NA,NA,NA,-6,59.48,1031.8,1,NW,26,0,0
535,2010,1,23,6,4,NA,NA,NA,-6,59.48,1031.8,1,NW,28,0,0
536,2010,1,23,7,4,NA,NA,NA,-6,59.48,1031.8,1,NW,29,0,0
537,2010,1,23,8,4,NA,NA,NA,-5,64.18,1031.8,1,NW,30,0,0
538,2010,1,23,9,4,NA,NA,NA,-5,59.74,1032.9,2,NW,32,0,0
539,2010,1,23,10,4,NA,NA,NA,-5,55.63,1032.9,3,NW,35,0,0
540,2010,1,23,11,4,NA,NA,NA,-6,48.04,1031.8,4,NW,37,0,0
541,2010,1,23,12,4,NA,NA,NA,-9,33.12,1031.2,6,NW,42,0,0
542,2010,1,23,13,4,NA,NA,NA,-10,32.81,1030.1,5,NW,47,0,0
543,2010,1,23,14,4,NA,NA,NA,-10,32.81,1029.1,5,NW,51,0,0
544,2010,1,23,15,4,NA,NA,NA,-9,33.12,1029.1,6,NW,53,0,0
545,2010,1,23,16,4,NA,NA,NA,-9,35.51,1029.1,5,NW,56,0,0
546,2010,1,23,17,4,NA,NA,NA,-8,38.39,1029.1,5,NW,58,0,0
547,2010,1,23,18,4,NA,NA,NA,-9,35.51,1030.1,5,NE,2,0,0
548,2010,1,23,19,4,NA,NA,NA,-10,35.19,1030.1,4,NE,4,0,0
549,2010,1,23,20,4,NA,NA,NA,-8,41.17,1030.1,4,NE,6,0,0
550,2010,1,23,21,4,NA,NA,NA,-8,44.19,1030.1,3,NE,8,0,0
551,2010,1,23,22,4,NA,NA,NA,-8,44.19,1030.1,3,NE,9,0,0
552,2010,1,23,23,4,NA,NA,NA,-7,47.74,1030.1,3,NE,11,0,0
553,2010,1,24,0,4,NA,NA,NA,-4,60,1029.1,3,SE,2,0,0
554,2010,1,24,1,4,NA,NA,NA,-3,64.66,1028.1,3,SE,4,0,0
555,2010,1,24,2,4,NA,NA,NA,-3,64.66,1028.1,3,SE,6,0,0
556,2010,1,24,3,4,NA,NA,NA,-3,69.43,1028.1,2,SE,8,0,0
557,2010,1,24,4,4,NA,NA,NA,-2,74.78,1027.1,2,SE,9,0,0
558,2010,1,24,5,4,NA,NA,NA,-3,69.43,1027.1,2,SE,10,0,0
559,2010,1,24,6,4,NA,NA,NA,-2,74.78,1027.1,2,SE,12,0,0
560,2010,1,24,7,4,NA,NA,NA,-3,69.43,1027.1,2,SE,14,0,0
561,2010,1,24,8,4,NA,NA,NA,-2,69.64,1027.1,3,SE,16,0,0
562,2010,1,24,9,4,NA,NA,NA,-2,64.9,1027.1,4,SE,19,0,0
563,2010,1,24,10,4,NA,NA,NA,-1,60.76,1027.1,6,SE,23,0,0
564,2010,1,24,11,4,NA,NA,NA,-1,56.72,1026.1,7,SE,28,0,0
565,2010,1,24,12,4,NA,NA,NA,-1,52.98,1023,8,SE,33,0,0
566,2010,1,24,13,4,NA,NA,NA,-1,52.98,1023,8,SE,37,0,0
567,2010,1,24,14,4,NA,NA,NA,0,53.26,1023,9,SW,4,0,0
568,2010,1,24,15,4,NA,NA,NA,0,53.26,1021,9,SW,6,0,0
569,2010,1,24,16,4,NA,NA,NA,1,57.25,1021,9,SE,3,0,0
570,2010,1,24,17,4,NA,NA,NA,1,61.26,1022,8,SE,6,0,0
571,2010,1,24,18,4,NA,NA,NA,1,61.26,1022,8,SE,9,0,0
572,2010,1,24,19,4,NA,NA,NA,1,61.26,1022,8,SE,11,0,0
573,2010,1,24,20,4,NA,NA,NA,2,65.82,1022,8,cv,2,0,0
574,2010,1,24,21,4,NA,NA,NA,2,65.82,1022,8,cv,2,0.1,0.1
575,2010,1,24,22,4,NA,NA,NA,3,75.67,1023,7,NW,2,1.6,1.7
576,2010,1,24,23,4,NA,NA,NA,4,86.99,1023,6,NW,4,0.6,2.3
577,2010,1,25,0,4,NA,NA,NA,4,86.99,1024,6,NW,8,0.2,2.5
578,2010,1,25,1,4,NA,NA,NA,4,86.99,1024,6,NW,11,0,0
579,2010,1,25,2,4,NA,NA,NA,4,86.99,1024,6,NW,13,0.4,0.4
580,2010,1,25,3,4,NA,NA,NA,2,75.49,1025.1,6,NW,19,0.2,0.6
581,2010,1,25,4,4,NA,NA,NA,2,80.92,1025.1,5,NW,23,0,0
582,2010,1,25,5,4,NA,NA,NA,2,80.92,1026.1,5,NW,28,0,0
583,2010,1,25,6,4,NA,NA,NA,2,80.92,1027.1,5,NW,33,0,0
584,2010,1,25,7,4,NA,NA,NA,1,75.32,1028.1,5,NW,38,0,0
585,2010,1,25,8,4,NA,NA,NA,1,75.32,1029.1,5,NW,43,NA,NA
586,2010,1,25,9,4,NA,NA,NA,2,75.49,1030.1,6,NW,48,0,0
587,2010,1,25,10,4,NA,NA,NA,1,65.59,1031.2,7,NE,6,0,0
588,2010,1,25,11,4,NA,NA,NA,0,61.01,1031.2,7,NE,14,0,0
589,2010,1,25,12,4,NA,NA,NA,0,56.99,1031.2,8,NE,22,0,0
590,2010,1,25,13,4,NA,NA,NA,-1,52.98,1030.1,8,NE,29,0,0
591,2010,1,25,14,4,NA,NA,NA,-6,36.44,1031.2,8,NE,36,0,0
592,2010,1,25,15,4,NA,NA,NA,-6,34.05,1031.2,9,NE,42,0,0
593,2010,1,25,16,4,NA,NA,NA,-4,42.4,1031.2,8,NE,49,0,0
594,2010,1,25,17,4,NA,NA,NA,-3,48.93,1031.8,7,NE,56,0,0
595,2010,1,25,18,4,NA,NA,NA,-1,65.13,1032.9,5,NE,63,0,0
596,2010,1,25,19,4,NA,NA,NA,-3,60.25,1032.9,4,NE,70,0,0
597,2010,1,25,20,4,NA,NA,NA,-3,64.66,1033.9,3,NE,77,0,0
598,2010,1,25,21,4,NA,NA,NA,-3,64.66,1033.9,3,NE,81,0,0
599,2010,1,25,22,4,NA,NA,NA,-3,64.66,1033.9,3,NE,85,0,0
600,2010,1,25,23,4,NA,NA,NA,-3,69.43,1033.9,2,NE,89,0,0
601,2010,1,26,0,4,NA,NA,NA,-3,74.59,1033.9,1,NE,92,0,0
602,2010,1,26,1,4,NA,NA,NA,-3,74.59,1032.9,1,NE,95,0,0
603,2010,1,26,2,4,NA,NA,NA,-3,74.59,1032.9,1,NE,98,0,0
604,2010,1,26,3,4,NA,NA,NA,-2,80.34,1032.9,1,NE,100,0,0
605,2010,1,26,4,4,NA,NA,NA,-3,74.59,1032.9,1,NE,102,0,0
606,2010,1,26,5,4,NA,NA,NA,-3,74.59,1032.9,1,NE,103,0,0
607,2010,1,26,6,4,NA,NA,NA,-3,80.19,1032.9,0,SW,1,0,0
608,2010,1,26,7,4,NA,NA,NA,-3,80.19,1032.9,0,cv,0,0,0
609,2010,1,26,8,4,NA,NA,NA,-2,86.37,1032.9,0,cv,0,0,0
610,2010,1,26,9,4,NA,NA,NA,-1,74.96,1033.9,3,SW,2,0,0
611,2010,1,26,10,4,NA,NA,NA,-3,56.18,1033.9,5,SE,2,0,0
612,2010,1,26,11,4,NA,NA,NA,-3,52.41,1032.9,6,SE,5,0,0
613,2010,1,26,12,4,NA,NA,NA,-4,45.4,1031.8,7,SE,8,0,0
614,2010,1,26,13,4,NA,NA,NA,-3,45.7,1031.2,8,SE,11,0,0
615,2010,1,26,14,4,NA,NA,NA,-2,49.22,1029.1,8,SE,14,0,0
616,2010,1,26,15,4,NA,NA,NA,-2,46,1028.1,9,SE,20,0,0
617,2010,1,26,16,4,NA,NA,NA,-1,52.98,1028.1,8,SE,25,0,0
618,2010,1,26,17,4,NA,NA,NA,0,61.01,1028.1,7,SE,30,0,0
619,2010,1,26,18,4,NA,NA,NA,0,65.36,1028.1,6,SE,35,0,0
620,2010,1,26,19,4,NA,NA,NA,0,65.36,1028.1,6,SE,40,0,0
621,2010,1,26,20,4,NA,NA,NA,1,70.27,1027.1,6,SE,47,0,0
622,2010,1,26,21,4,NA,NA,NA,1,70.27,1027.1,6,SE,53,0,0
623,2010,1,26,22,4,NA,NA,NA,1,70.27,1026.1,6,SE,59,0,0
624,2010,1,26,23,4,NA,NA,NA,1,70.27,1025.1,6,SE,64,0,0
625,2010,1,27,0,4,NA,NA,NA,2,70.47,1024,7,SE,72,0,0
