No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
321,2010,1,14,8,4,NA,NA,NA,2,70.47,1023,7,cv,2,0,0
322,2010,1,14,9,4,NA,NA,NA,2,65.82,1023,8,cv,2,NA,NA
323,2010,1,14,10,4,NA,NA,NA,2,65.82,1024,8,cv,3,0,0
324,2010,1,14,11,4,NA,NA,NA,1,57.25,1024,9,cv,4,0,0
325,2010,1,14,12,4,NA,NA,NA,2,61.51,1023,9,cv,5,0,0
326,2010,1,14,13,4,NA,NA,NA,2,61.51,1021,9,cv,6,0,0
327,2010,1,14,14,4,NA,NA,NA,1,57.25,1020,9,cv,6,0,0
328,2010,1,14,15,4,NA,NA,NA,1,57.25,1019,9,cv,7,0,0
329,2010,1,14,16,4,NA,NA,NA,1,57.25,1019,9,cv,8,0,0
330,2010,1,14,17,4,NA,NA,NA,1,57.25,1019,9,cv,9,0,0
331,2010,1,14,18,4,NA,NA,NA,2,61.51,1019,9,cv,9,0,0
332,2010,1,14,19,4,NA,NA,NA,3,70.67,1021,8,NW,2,0,0
333,2010,1,14,20,4,NA,NA,NA,3,75.67,1022,7,NW,4,0,0
334,2010,1,14,21,4,NA,NA,NA,3,75.67,1023,7,NW,6,0,0
335,2010,1,14,22,4,NA,NA,NA,3,75.67,1023,7,NW,9,0,0
336,2010,1,14,23,4,NA,NA,NA,2,70.47,1024,7,NW,11,0,0
337,2010,1,15,0,4,NA,NA,NA,2,70.47,1025.1,7,cv,1,0,0
338,2010,1,15,1,4,NA,NA,NA,2,70.47,1025.1,7,cv,2,0,0
339,2010,1,15,2,4,NA,NA,NA,2,70.47,1025.1,7,NW,1,0,0
340,2010,1,15,3,4,NA,NA,NA,2,70.47,1025.1,7,cv,0,0,0
341,2010,1,15,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
342,2010,1,15,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
343,2010,1,15,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
344,2010,1,15,7,4,NA,NA,NA,4,81.2,1027.1,7,SW,1,0,0
345,2010,1,15,8,4,NA,NA,NA,4,81.2,1028.1,7,SW,3,0,0
346,2010,1,15,9,4,NA,NA,NA,4,81.2,1029.1,7,SW,5,0,0
347,2010,1,15,10,4,NA,NA,NA,4,81.2,1029.1,7,SW,8,0,0
348,2010,1,15,11,4,NA,NA,NA,4,70.88,1030.1,9,cv,1,0,0
349,2010,1,15,12,4,NA,NA,NA,3,57.77,1029.1,11,SW,2,0,0
350,2010,1,15,13,4,NA,NA,NA,2,47.17,1028.1,13,SW,5,0,0
351,2010,1,15,14,4,NA,NA,NA,1,41.14,1027.1,14,SW,7,0,0
352,2010,1,15,15,4,NA,NA,NA,0,35.87,1027.1,15,SE,2,0,0
353,2010,1,15,16,4,NA,NA,NA,-1,35.57,1027.1,14,cv,2,0,0
354,2010,1,15,17,4,NA,NA,NA,0,40.84,1027.1,13,SE,2,0,0
355,2010,1,15,18,4,NA,NA,NA,0,43.6,1027.1,12,SE,4,0,0
356,2010,1,15,19,4,NA,NA,NA,1,50.08,1028.1,11,NE,2,0,0
357,2010,1,15,20,4,NA,NA,NA,2,57.51,1028.1,10,NE,4,0,0
358,2010,1,15,21,4,NA,NA,NA,2,70.47,1029.1,7,cv,0,0,0
359,2010,1,15,22,4,NA,NA,NA,2,70.47,1029.1,7,cv,0,0,0
360,2010,1,15,23,4,NA,NA,NA,1,70.27,1029.1,6,cv,0,0,0
361,2010,1,16,0,4,NA,NA,NA,2,80.92,1029.1,5,cv,0,0,0
362,2010,1,16,1,4,NA,NA,NA,2,86.79,1029.1,4,cv,0,0,0
363,2010,1,16,2,4,NA,NA,NA,1,80.78,1029.1,4,cv,0,0,0
364,2010,1,16,3,4,NA,NA,NA,1,80.78,1029.1,4,cv,0,0,0
365,2010,1,16,4,4,NA,NA,NA,1,86.68,1029.1,3,cv,0,0,0
366,2010,1,16,5,4,NA,NA,NA,1,86.68,1028.1,3,cv,0,0,0
367,2010,1,16,6,4,NA,NA,NA,1,93.08,1028.1,2,cv,0,0,0
368,2010,1,16,7,4,NA,NA,NA,1,93.08,1029.1,2,cv,0,0,0
369,2010,1,16,8,4,NA,NA,NA,0,93.02,1029.1,1,cv,0,0,0
370,2010,1,16,9,4,NA,NA,NA,1,93.08,1029.1,2,cv,0,0,0
371,2010,1,16,10,4,NA,NA,NA,4,93.24,1029.1,5,cv,0,0,0
372,2010,1,16,11,4,NA,NA,NA,4,81.2,1029.1,7,SW,1,0,0
373,2010,1,16,12,4,NA,NA,NA,4,62,1028.1,11,cv,1,0,0
374,2010,1,16,13,4,NA,NA,NA,2,50.36,1027.1,12,NE,2,0,0
375,2010,1,16,14,4,NA,NA,NA,1,43.9,1025.1,13,SE,2,0,0
376,2010,1,16,15,4,NA,NA,NA,2,47.17,1024,13,cv,1,0,0
377,2010,1,16,16,4,NA,NA,NA,1,43.9,1024,13,SE,2,0,0
378,2010,1,16,17,4,NA,NA,NA,1,43.9,1024,13,NE,2,0,0
379,2010,1,16,18,4,NA,NA,NA,4,62,1025.1,11,NE,6,0,0
380,2010,1,16,19,4,NA,NA,NA,4,70.88,1026.1,9,NE,11,0,0
381,2010,1,16,20,4,NA,NA,NA,4,75.84,1027.1,8,NW,2,0,0
382,2010,1,16,21,4,NA,NA,NA,4,81.2,1028.1,7,cv,1,0,0
383,2010,1,16,22,4,NA,NA,NA,4,86.99,1029.1,6,NW,1,0,0
384,2010,1,16,23,4,NA,NA,NA,3,81.06,1029.1,6,NW,3,0,0
385,2010,1,17,0,4,NA,NA,NA,3,86.89,1029.1,5,NW,4,0,0
386,2010,1,17,1,4,NA,NA,NA,3,86.89,1029.1,5,NW,5,0,0
387,2010,1,17,2,4,NA,NA,NA,4,86.99,1029.1,6,cv,1,0,0
388,2010,1,17,3,4,NA,NA,NA,4,86.99,1029.1,6,SW,1,0,0
389,2010,1,17,4,4,NA,NA,NA,4,86.99,1028.1,6,SW,2,0,0
390,2010,1,17,5,4,NA,NA,NA,4,86.99,1028.1,6,SE,1,0,0
391,2010,1,17,6,4,NA,NA,NA,4,86.99,1028.1,6,SW,1,0,0
392,2010,1,17,7,4,NA,NA,NA,4,86.99,1028.1,6,SE,1,0,0
393,2010,1,17,8,4,NA,NA,NA,4,81.2,1028.1,7,cv,0,0,0
394,2010,1,17,9,4,NA,NA,NA,5,87.09,1029.1,7,cv,0,0,0
395,2010,1,17,10,4,NA,NA,NA,5,81.34,1029.1,8,cv,1,0,0
396,2010,1,17,11,4,NA,NA,NA,5,76.01,1029.1,9,cv,1,0,0
397,2010,1,17,12,4,NA,NA,NA,4,66.27,1028.1,10,cv,2,0,0
398,2010,1,17,13,4,NA,NA,NA,4,62,1027.1,11,cv,3,0,0
399,2010,1,17,14,4,NA,NA,NA,4,58.03,1025.1,12,cv,4,0,0
400,2010,1,17,15,4,NA,NA,NA,3,47.46,1024,14,cv,5,0,0
401,2010,1,17,16,4,NA,NA,NA,4,50.92,1024,14,cv,5,0,0
402,2010,1,17,17,4,NA,NA,NA,4,54.35,1024,13,cv,6,0,0
403,2010,1,17,18,4,NA,NA,NA,5,62.24,1024,12,NW,1,0,0
404,2010,1,17,19,4,NA,NA,NA,5,81.34,1024,8,NW,2,0,0
405,2010,1,17,20,4,NA,NA,NA,5,76.01,1025.1,9,NW,4,0,0
406,2010,1,17,21,4,NA,NA,NA,5,71.07,1025.1,10,NW,6,0,0
407,2010,1,17,22,4,NA,NA,NA,4,66.27,1025.1,10,NE,2,0,0
408,2010,1,17,23,4,NA,NA,NA,4,66.27,1025.1,10,NW,2,0,0
409,2010,1,18,0,4,NA,NA,NA,4,70.88,1025.1,9,cv,0,0,0
410,2010,1,18,1,4,NA,NA,NA,4,70.88,1025.1,9,cv,1,0,0
411,2010,1,18,2,4,NA,NA,NA,4,70.88,1025.1,9,cv,2,0,0
412,2010,1,18,3,4,NA,NA,NA,4,70.88,1024,9,cv,3,0,0
413,2010,1,18,4,4,NA,NA,NA,4,70.88,1023,9,NW,1,0,0
414,2010,1,18,5,4,NA,NA,NA,5,76.01,1022,9,NW,2,0,0
415,2010,1,18,6,4,NA,NA,NA,5,81.34,1022,8,NW,3,0,0
416,2010,1,18,7,4,NA,NA,NA,5,81.34,1022,8,cv,0,0,0
417,2010,1,18,8,4,NA,NA,NA,4,70.88,1022,9,cv,1,0,0
418,2010,1,18,9,4,NA,NA,NA,5,76.01,1022,9,cv,1,0,0
419,2010,1,18,10,4,NA,NA,NA,5,76.01,1022,9,cv,1,0,0
420,2010,1,18,11,4,NA,NA,NA,5,76.01,1022,9,cv,2,0,0
421,2010,1,18,12,4,NA,NA,NA,5,71.07,1021,10,cv,2,0,0
422,2010,1,18,13,4,NA,NA,NA,5,71.07,1019,10,cv,3,0,0
423,2010,1,18,14,4,NA,NA,NA,5,66.49,1018,11,cv,3,0,0
424,2010,1,18,15,4,NA,NA,NA,5,66.49,1016.9,11,cv,4,0,0
425,2010,1,18,16,4,NA,NA,NA,5,66.49,1015.9,11,cv,4,0,0
426,2010,1,18,17,4,NA,NA,NA,5,66.49,1015.9,11,cv,5,0,0
427,2010,1,18,18,4,NA,NA,NA,5,71.07,1015.9,10,NW,1,0,0
428,2010,1,18,19,4,NA,NA,NA,5,71.07,1015.9,10,NW,2,0,0
429,2010,1,18,20,4,NA,NA,NA,5,71.07,1016.9,10,NW,3,0,0
430,2010,1,18,21,4,NA,NA,NA,5,71.07,1016.9,10,NW,4,0,0
431,2010,1,18,22,4,NA,NA,NA,5,76.01,1016.9,9,NW,5,0,0
432,2010,1,18,23,4,NA,NA,NA,5,76.01,1016.9,9,NW,7,0,0
433,2010,1,19,0,4,NA,NA,NA,5,76.01,1015.9,9,NW,8,0,0
434,2010,1,19,1,4,NA,NA,NA,5,76.01,1015.9,9,cv,1,0,0
435,2010,1,19,2,4,NA,NA,NA,5,76.01,1015.9,9,NW,1,0,0
436,2010,1,19,3,4,NA,NA,NA,5,76.01,1015.9,9,NW,2,0,0
437,2010,1,19,4,4,NA,NA,NA,5,76.01,1015.9,9,cv,0,0,0
438,2010,1,19,5,4,NA,NA,NA,5,76.01,1014.9,9,NW,1,0,0
439,2010,1,19,6,4,NA,NA,NA,5,76.01,1015.9,9,cv,0,0,0
440,2010,1,19,7,4,NA,NA,NA,5,76.01,1015.9,9,cv,0,0,0
441,2010,1,19,8,4,NA,NA,NA,5,76.01,1016.9,9,cv,1,0,0
442,2010,1,19,9,4,NA,NA,NA,5,76.01,1016.9,9,cv,2,0,0
443,2010,1,19,10,4,NA,NA,NA,5,76.01,1016.9,9,cv,2,0,0
444,2010,1,19,11,4,NA,NA,NA,5,71.07,1016.9,10,cv,3,0,0
445,2010,1,19,12,4,NA,NA,NA,5,71.07,1015.9,10,cv,4,0,0
446,2010,1,19,13,4,NA,NA,NA,4,62,1013.9,11,cv,5,0,0
447,2010,1,19,14,4,NA,NA,NA,4,58.03,1012.9,12,cv,6,0,0
448,2010,1,19,15,4,NA,NA,NA,4,58.03,1011.9,12,cv,7,0,0
449,2010,1,19,16,4,NA,NA,NA,4,58.03,1011.9,12,cv,8,0,0
450,2010,1,19,17,4,NA,NA,NA,5,62.24,1011.9,12,cv,8,0,0
451,2010,1,19,18,4,NA,NA,NA,5,62.24,1011.9,12,SE,2,0,0
452,2010,1,19,19,4,NA,NA,NA,6,66.71,1012.9,12,cv,0,0,0
453,2010,1,19,20,4,NA,NA,NA,6,71.27,1013.9,11,cv,0,0,0
454,2010,1,19,21,4,NA,NA,NA,6,71.27,1014.9,11,cv,0,0,0
455,2010,1,19,22,4,NA,NA,NA,4,58.03,1015.9,12,NE,2,0,0
456,2010,1,19,23,4,NA,NA,NA,5,66.49,1015.9,11,cv,1,0,0
457,2010,1,20,0,4,NA,NA,NA,5,71.07,1016.9,10,cv,2,0,0
458,2010,1,20,1,4,NA,NA,NA,6,76.18,1018,10,NW,1,0,0
459,2010,1,20,2,4,NA,NA,NA,6,76.18,1018,10,NW,2,0,0
460,2010,1,20,3,4,NA,NA,NA,6,76.18,1018,10,cv,1,0,0
461,2010,1,20,4,4,NA,NA,NA,6,81.48,1018,9,cv,1,0,0
462,2010,1,20,5,4,NA,NA,NA,6,81.48,1018,9,SW,1,0,0
463,2010,1,20,6,4,NA,NA,NA,6,81.48,1018,9,cv,1,0,0
464,2010,1,20,7,4,NA,NA,NA,6,81.48,1018,9,SW,2,0,0
465,2010,1,20,8,4,NA,NA,NA,6,76.18,1019,10,cv,1,0,0
466,2010,1,20,9,4,NA,NA,NA,6,76.18,1020,10,SE,2,0,0
467,2010,1,20,10,4,NA,NA,NA,6,71.27,1020,11,SE,4,0,0
468,2010,1,20,11,4,NA,NA,NA,6,66.71,1021,12,cv,1,0,0
469,2010,1,20,12,4,NA,NA,NA,6,58.54,1020,14,cv,2,0,0
470,2010,1,20,13,4,NA,NA,NA,6,54.88,1019,15,NE,2,0,0
471,2010,1,20,14,4,NA,NA,NA,2,41.43,1018,15,NE,5,0,0
472,2010,1,20,15,4,NA,NA,NA,1,38.56,1016.9,15,NE,9,0,0
473,2010,1,20,16,4,NA,NA,NA,1,38.56,1016.9,15,NE,14,0,0
474,2010,1,20,17,4,NA,NA,NA,-1,37.96,1018,13,NE,20,0,0
475,2010,1,20,18,4,NA,NA,NA,-1,40.54,1019,12,NE,25,0,0
476,2010,1,20,19,4,NA,NA,NA,-2,37.66,1021,12,NE,30,0,0
477,2010,1,20,20,4,NA,NA,NA,-3,37.36,1023,11,NW,4,0,0
478,2010,1,20,21,4,NA,NA,NA,-5,32.14,1024,11,NW,6,0,0
479,2010,1,20,22,4,NA,NA,NA,-4,37.05,1025.1,10,NW,8,0,0
480,2010,1,20,23,4,NA,NA,NA,-4,37.05,1025.1,10,NW,10,0,0
481,2010,1,21,0,4,NA,NA,NA,-4,39.63,1026.1,9,cv,1,0,0
482,2010,1,21,1,4,NA,NA,NA,-4,39.63,1026.1,9,NW,1,0,0
483,2010,1,21,2,4,NA,NA,NA,-4,39.63,1026.1,9,NW,2,0,0
484,2010,1,21,3,4,NA,NA,NA,-1,52.98,1026.1,8,cv,0,0,0
485,2010,1,21,4,4,NA,NA,NA,0,56.99,1026.1,8,SW,1,0,0
486,2010,1,21,5,4,NA,NA,NA,0,65.36,1025.1,6,cv,0,0,0
487,2010,1,21,6,4,NA,NA,NA,0,70.06,1025.1,5,cv,0,0,0
488,2010,1,21,7,4,NA,NA,NA,0,75.14,1026.1,4,cv,0,0,0
489,2010,1,21,8,4,NA,NA,NA,0,75.14,1026.1,4,cv,1,0,0
490,2010,1,21,9,4,NA,NA,NA,1,75.32,1026.1,5,cv,1,0,0
491,2010,1,21,10,4,NA,NA,NA,-2,46,1027.1,9,cv,2,0,0
492,2010,1,21,11,4,NA,NA,NA,-4,32.45,1027.1,12,cv,2,0,0
493,2010,1,21,12,4,NA,NA,NA,-6,27.88,1026.1,12,cv,4,0,0
494,2010,1,21,13,4,NA,NA,NA,-6,26.11,1024,13,cv,5,0,0
495,2010,1,21,14,4,NA,NA,NA,-5,26.4,1022,14,cv,7,0,0
496,2010,1,21,15,4,NA,NA,NA,-5,26.4,1021,14,cv,8,0,0
497,2010,1,21,16,4,NA,NA,NA,-5,26.4,1020,14,cv,9,0,0
498,2010,1,21,17,4,NA,NA,NA,-6,24.47,1020,14,cv,10,0,0
499,2010,1,21,18,4,NA,NA,NA,-4,30.39,1020,13,cv,11,0,0
500,2010,1,21,19,4,NA,NA,NA,-2,40.23,1021,11,NW,1,0,0
501,2010,1,21,20,4,NA,NA,NA,-4,30.39,1022,13,NE,2,0,0
502,2010,1,21,21,4,NA,NA,NA,-4,32.45,1023,12,NE,4,0,0
503,2010,1,21,22,4,NA,NA,NA,-3,34.97,1023,12,NE,6,0,0
504,2010,1,21,23,4,NA,NA,NA,-1,43.31,1024,11,NW,2,0,0
505,2010,1,22,0,4,NA,NA,NA,-3,34.97,1025.1,12,NE,3,0,0
506,2010,1,22,1,4,NA,NA,NA,-1,43.31,1026.1,11,NE,6,0,0
507,2010,1,22,2,4,NA,NA,NA,0,49.8,1027.1,10,NW,2,0,0
508,2010,1,22,3,4,NA,NA,NA,1,57.25,1028.1,9,NW,5,0,0
509,2010,1,22,4,4,NA,NA,NA,1,57.25,1028.1,9,cv,1,0,0
510,2010,1,22,5,4,NA,NA,NA,2,61.51,1028.1,9,cv,2,0,0
511,2010,1,22,6,4,NA,NA,NA,1,57.25,1028.1,9,NW,1,0,0
512,2010,1,22,7,4,NA,NA,NA,2,61.51,1029.1,9,NW,2,0,0
513,2010,1,22,8,4,NA,NA,NA,1,57.25,1030.1,9,NW,4,0,0
514,2010,1,22,9,4,NA,NA,NA,-4,37.05,1030.1,10,NE,5,0,0
515,2010,1,22,10,4,NA,NA,NA,-4,39.63,1031.2,9,NE,9,0,0
516,2010,1,22,11,4,NA,NA,NA,-6,31.84,1031.8,10,NE,13,0,0
517,2010,1,22,12,4,NA,NA,NA,-7,29.48,1031.2,10,NE,15,0,0
518,2010,1,22,13,4,NA,NA,NA,-7,27.58,1029.1,11,NE,18,0,0
519,2010,1,22,14,4,NA,NA,NA,-7,27.58,1027.1,11,NE,21,0,0
520,2010,1,22,15,4,NA,NA,NA,-7,27.58,1026.1,11,NE,24,0,0
521,2010,1,22,16,4,NA,NA,NA,-7,27.58,1025.1,11,NE,27,0,0
522,2010,1,22,17,4,NA,NA,NA,-6,29.79,1025.1,11,NE,29,0,0
523,2010,1,22,18,4,NA,NA,NA,-5,34.36,1026.1,10,NE,32,0,0
524,2010,1,22,19,4,NA,NA,NA,-5,34.36,1027.1,10,NE,34,0,0
525,2010,1,22,20,4,NA,NA,NA,-4,37.05,1028.1,10,NE,36,0,0
526,2010,1,22,21,4,NA,NA,NA,-3,39.93,1028.1,10,NE,38,0,0
527,2010,1,22,22,4,NA,NA,NA,-3,42.71,1029.1,9,NE,40,0,0
528,2010,1,22,23,4,NA,NA,NA,-2,46,1029.1,9,NE,42,0,0
529,2010,1,23,0,4,NA,NA,NA,-2,49.22,1029.1,8,NE,44,0,0
530,2010,1,23,1,4,NA,NA,NA,-2,49.22,1028.1,8,cv,1,0,0
531,2010,1,23,2,4,NA,NA,NA,-1,56.72,1028.1,7,cv,1,0,0
532,2010,1,23,3,4,NA,NA,NA,-1,56.72,1027.1,7,cv,1,0,0
533,2010,1,23,4,4,NA,NA,NA,-1,56.72,1026.1,7,cv,1,0,0
534,2010,1,23,5,4,NA,NA,NA,0,61.01,1026.1,7,cv,1,0,0
535,2010,1,23,6,4,NA,NA,NA,0,65.36,1026.1,6,cv,1,0,0
536,2010,1,23,7,4,NA,NA,NA,0,61.01,1026.1,7,SW,1,0,0
537,2010,1,23,8,4,NA,NA,NA,1,70.27,1026.1,6,SW,3,0,0
538,2010,1,23,9,4,NA,NA,NA,0,61.01,1027.1,7,SW,4,0,0
539,2010,1,23,10,4,NA,NA,NA,-1,56.72,1027.1,7,SW,5,0,0
540,2010,1,23,11,4,NA,NA,NA,-1,49.51,1027.1,9,cv,1,0,0
541,2010,1,23,12,4,NA,NA,NA,-2,43.01,1026.1,10,cv,2,0,0
542,2010,1,23,13,4,NA,NA,NA,-2,40.23,1024,11,NE,2,0,0
543,2010,1,23,14,4,NA,NA,NA,-2,40.23,1023,11,NE,4,0,0
544,2010,1,23,15,4,NA,NA,NA,-3,37.36,1022,11,cv,1,0,0
545,2010,1,23,16,4,NA,NA,NA,-4,34.66,1021,11,cv,2,0,0
546,2010,1,23,17,4,NA,NA,NA,-3,37.36,1021,11,cv,2,0,0
547,2010,1,23,18,4,NA,NA,NA,-3,39.93,1021,10,cv,3,0,0
548,2010,1,23,19,4,NA,NA,NA,-1,49.51,1021,9,NW,2,0,0
549,2010,1,23,20,4,NA,NA,NA,1,53.53,1022,10,NE,2,0,0
550,2010,1,23,21,4,NA,NA,NA,2,61.51,1022,9,SE,3,0,0
551,2010,1,23,22,4,NA,NA,NA,2,61.51,1022,9,NE,3,0,0
552,2010,1,23,23,4,NA,NA,NA,2,65.82,1022,8,NE,6,0,0
553,2010,1,24,0,4,NA,NA,NA,2,65.82,1022,8,NE,8,0,0
554,2010,1,24,1,4,NA,NA,NA,2,70.47,1021,7,NE,10,0,0
555,2010,1,24,2,4,NA,NA,NA,2,70.47,1021,7,SE,2,0,0
556,2010,1,24,3,4,NA,NA,NA,2,70.47,1021,7,cv,0,0,0
557,2010,1,24,4,4,NA,NA,NA,3,75.67,1020,7,NE,1,0,0
558,2010,1,24,5,4,NA,NA,NA,3,75.67,1020,7,NW,1,0,0
559,2010,1,24,6,4,NA,NA,NA,4,81.2,1020,7,cv,1,0,0
560,2010,1,24,7,4,NA,NA,NA,3,75.67,1021,7,NE,2,0,0
561,2010,1,24,8,4,NA,NA,NA,3,75.67,1021,7,NE,4,0,0
562,2010,1,24,9,4,NA,NA,NA,4,81.2,1022,7,cv,1,0,0
563,2010,1,24,10,4,NA,NA,NA,4,81.2,1023,7,NW,2,0,0
564,2010,1,24,11,4,NA,NA,NA,5,87.09,1024,7,cv,1,0,0
565,2010,1,24,12,4,NA,NA,NA,4,75.84,1023,8,cv,2,0,0
566,2010,1,24,13,4,NA,NA,NA,3,61.76,1022,10,cv,3,0,0
567,2010,1,24,14,4,NA,NA,NA,1,50.08,1021,11,cv,4,0,0
568,2010,1,24,15,4,NA,NA,NA,1,50.08,1020,11,cv,5,0,0
569,2010,1,24,16,4,NA,NA,NA,0,43.6,1021,12,cv,6,0,0
570,2010,1,24,17,4,NA,NA,NA,0,43.6,1021,12,cv,7,0,0
571,2010,1,24,18,4,NA,NA,NA,2,53.81,1022,11,SW,3,0,0
572,2010,1,24,19,4,NA,NA,NA,2,57.51,1023,10,SW,5,0,0
573,2010,1,24,20,4,NA,NA,NA,3,70.67,1025.1,8,SW,7,0,0
574,2010,1,24,21,4,NA,NA,NA,3,70.67,1026.1,8,SW,9,0,0
575,2010,1,24,22,4,NA,NA,NA,2,75.49,1027.1,6,SW,11,0,0
576,2010,1,24,23,4,NA,NA,NA,3,81.06,1027.1,6,cv,0,0,0
577,2010,1,25,0,4,NA,NA,NA,3,86.89,1027.1,5,cv,1,0,0
578,2010,1,25,1,4,NA,NA,NA,2,80.92,1028.1,5,cv,2,0,0
579,2010,1,25,2,4,NA,NA,NA,3,86.89,1028.1,5,SE,2,0,0
580,2010,1,25,3,4,NA,NA,NA,2,93.13,1027.1,3,SW,1,0,0
581,2010,1,25,4,4,NA,NA,NA,1,86.68,1028.1,3,SE,1,0,0
582,2010,1,25,5,4,NA,NA,NA,1,93.08,1027.1,2,cv,0,0,0
583,2010,1,25,6,4,NA,NA,NA,0,93.02,1028.1,1,cv,0,0,0
584,2010,1,25,7,4,NA,NA,NA,-1,92.96,1028.1,0,SW,1,0,0
585,2010,1,25,8,4,NA,NA,NA,0,93.02,1029.1,1,SW,2,0,0
586,2010,1,25,9,4,NA,NA,NA,0,93.02,1030.1,1,cv,0,0,0
587,2010,1,25,10,4,NA,NA,NA,2,93.13,1031.2,3,cv,1,0,0
588,2010,1,25,11,4,NA,NA,NA,5,93.29,1031.2,6,cv,2,0,0
589,2010,1,25,12,4,NA,NA,NA,4,66.27,1031.2,10,cv,3,0,0
590,2010,1,25,13,4,NA,NA,NA,2,50.36,1029.1,12,cv,4,0,0
591,2010,1,25,14,4,NA,NA,NA,1,41.14,1028.1,14,SE,2,0,0
592,2010,1,25,15,4,NA,NA,NA,0,40.84,1026.1,13,NE,2,0,0
593,2010,1,25,16,4,NA,NA,NA,1,43.9,1025.1,13,SE,3,0,0
594,2010,1,25,17,4,NA,NA,NA,0,40.84,1025.1,13,NE,3,0,0
595,2010,1,25,18,4,NA,NA,NA,1,46.88,1025.1,12,NE,6,0,0
596,2010,1,25,19,4,NA,NA,NA,1,50.08,1026.1,11,NE,9,0,0
597,2010,1,25,20,4,NA,NA,NA,1,53.53,1027.1,10,SE,2,0,0
598,2010,1,25,21,4,NA,NA,NA,1,53.53,1027.1,10,NE,2,0,0
599,2010,1,25,22,4,NA,NA,NA,1,53.53,1027.1,10,NE,4,0,0
600,2010,1,25,23,4,NA,NA,NA,4,70.88,1027.1,9,cv,1,0,0
601,2010,1,26,0,4,NA,NA,NA,5,81.34,1026.1,8,cv,2,0,0
602,2010,1,26,1,4,NA,NA,NA,5,81.34,1026.1,8,cv,3,0,0
603,2010,1,26,2,4,NA,NA,NA,5,81.34,1025.1,8,cv,3,0,0
604,2010,1,26,3,4,NA,NA,NA,4,75.84,1024,8,NE,1,0,0
605,2010,1,26,4,4,NA,NA,NA,4,75.84,1023,8,NE,2,0,0
606,2010,1,26,5,4,NA,NA,NA,4,75.84,1022,8,cv,1,0,0
607,2010,1,26,6,4,NA,NA,NA,4,75.84,1021,8,cv,1,0,0
608,2010,1,26,7,4,NA,NA,NA,4,81.2,1021,7,SE,1,0,0
609,2010,1,26,8,4,NA,NA,NA,4,81.2,1021,7,cv,1,0,0
610,2010,1,26,9,4,NA,NA,NA,4,75.84,1021,8,cv,2,0,0
611,2010,1,26,10,4,NA,NA,NA,5,81.34,1021,8,cv,3,0,0
612,2010,1,26,11,4,NA,NA,NA,5,76.01,1021,9,cv,4,0,0
613,2010,1,26,12,4,NA,NA,NA,4,66.27,1019,10,cv,5,0,0
614,2010,1,26,13,4,NA,NA,NA,3,57.77,1016.9,11,NE,2,0,0
615,2010,1,26,14,4,NA,NA,NA,3,57.77,1014.9,11,cv,1,0,0
616,2010,1,26,15,4,NA,NA,NA,4,66.27,1013.9,10,NW,2,0,0
617,2010,1,26,16,4,NA,NA,NA,4,66.27,1012.9,10,cv,1,0,0
618,2010,1,26,17,4,NA,NA,NA,4,66.27,1012.9,10,NW,2,0,0
619,2010,1,26,18,4,NA,NA,NA,4,70.88,1012.9,9,NW,5,0,0
620,2010,1,26,19,4,NA,NA,NA,4,70.88,1013.9,9,NW,7,0,0
621,2010,1,26,20,4,NA,NA,NA,4,70.88,1013.9,9,NW,9,0,0
622,2010,1,26,21,4,NA,NA,NA,4,70.88,1014.9,9,NW,11,0,0
623,2010,1,26,22,4,NA,NA,NA,4,70.88,1015.9,9,NW,13,0,0
624,2010,1,26,23,4,NA,NA,NA,3,66.05,1016.9,9,NW,15,0,0
625,2010,1,27,0,4,NA,NA,NA,3,70.67,1018,8,NW,17,0,0
626,2010,1,27,1,4,NA,NA,NA,3,70.67,1018,8,NW,19,0,0
627,2010,1,27,2,4,NA,NA,NA,3,70.67,1018,8,NW,20,0,0
628,2010,1,27,3,4,NA,NA,NA,3,70.67,1018,8,cv,1,0,0
629,2010,1,27,4,4,NA,NA,NA,4,81.2,1018,7,SW,1,0,0
630,2010,1,27,5,4,NA,NA,NA,4,81.2,1018,7,SW,3,0,0
631,2010,1,27,6,4,NA,NA,NA,5,93.29,1018,6,SW,6,0,0
632,2010,1,27,7,4,NA,NA,NA,4,86.99,1019,6,SW,8,0,0
633,2010,1,27,8,4,NA,NA,NA,4,86.99,1019,6,SW,10,0,0
634,2010,1,27,9,4,NA,NA,NA,4,86.99,1020,6,SW,11,0,0
635,2010,1,27,10,4,NA,NA,NA,6,87.19,1020,8,SW,13,0,0
636,2010,1,27,11,4,NA,NA,NA,5,66.49,1019,11,SW,15,0,0
637,2010,1,27,12,4,NA,NA,NA,4,54.35,1018,13,SE,3,0,0
638,2010,1,27,13,4,NA,NA,NA,2,41.43,1015.9,15,SE,6,0,0
639,2010,1,27,14,4,NA,NA,NA,-1,31.28,1013.9,16,SE,11,0,0
640,2010,1,27,15,4,NA,NA,NA,-3,25.32,1012.9,17,SE,14,0,0
